genre,pl_id,artist_name,track_name,track_pop,track_isrc,yt_link,viewCount
plunderphonics,spotify:playlist:7mknhkyxBSQoGbmO6STTog,Negativland,Christianity Is Stupid,13,US2830400614,https://www.youtube.com/watch?v=JNR4PHyvXeQ,7627
livetronica,spotify:playlist:7J9GDUnv2JMOvNK6xCKCE1,The Pnuma Trio,Bufkins Tank,8,US95U0600101,https://www.youtube.com/watch?v=8djh-c3lKSU,17414
ambient house,spotify:playlist:6nwKOBp5s1ESz8zie6WBUf,Global Communication,5 23,33,GBARL0300487,https://www.youtube.com/watch?v=hbSkTxEPrAU,28861
post-disco,spotify:playlist:5iKvDdecBJSQ5Qg46MN135,Sharon Redd,Can You Handle It,38,CAU118000199,https://www.youtube.com/watch?v=-mamKZg9m9M,103288
ambient house,spotify:playlist:6nwKOBp5s1ESz8zie6WBUf,DJ Python,Lampara,30,NLTH61900051,https://www.youtube.com/watch?v=Cb_uWVNqElA,5550
ambient house,spotify:playlist:6nwKOBp5s1ESz8zie6WBUf,The Irresistible Force,The Lie-In King,30,GBCFB9800020,https://www.youtube.com/watch?v=prb8Foe5RIo,36135
chillwave,spotify:playlist:5pDD5tz9aQULzowpuKMSep,Teeel,Galilean Moons,17,USI4R1057411,https://www.youtube.com/watch?v=yuhV956wxwE,91283
chillwave,spotify:playlist:5pDD5tz9aQULzowpuKMSep,Big Spider's Back,Black Chow,17,USZVV1100033,https://www.youtube.com/watch?v=C3VgUYAlQpM,54376
hip house,spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf,"Todd Terry,Gypsymen,David Penn",Babarabatiri - David Penn Remix,39,CA7C61800138,https://www.youtube.com/watch?v=xttV_4mVi5w,55557
post-disco,spotify:playlist:5iKvDdecBJSQ5Qg46MN135,"First Choice,Shep Pettibone","Let No Man Put Asunder - Shep Pettibone 12"" Mix",36,QMRSZ1601382,https://www.youtube.com/watch?v=SeM-ANuGldQ,12476
hip house,spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf,Tyree Cooper,Turn Up The Bass - Fast Eddie Scratch It Up Mix,37,DEBL60822265,https://www.youtube.com/watch?v=5DnHwqDAf5I,57624
chiptune,spotify:playlist:1LFNDgI96e297dxed2dZZa,8bit bEtty,The Hedgehog's Dilemma,9,UST8K1507816,https://www.youtube.com/watch?v=gWukD1rKn0A,28709
hip house,spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf,Jinny,Keep Warm - Short Version,35,ITL019900812,https://www.youtube.com/watch?v=5ZZTVx_xbHU,4434
suomisaundi,spotify:playlist:2oDlfDr6DS4hmKtIkLjdTf,Luomuhappo,Temppeliherrain Paluu,10,FIFDR1200002,https://www.youtube.com/watch?v=KkC47F1s9ng,57130
suomisaundi,spotify:playlist:2oDlfDr6DS4hmKtIkLjdTf,Texas Faggott,Gero Gero,8,FIEXC0300036,https://www.youtube.com/watch?v=TTW88xQwT0c,109911
post-disco,spotify:playlist:5iKvDdecBJSQ5Qg46MN135,Inner Life,I'm Caught up (In a One Night Love Affair) - 12” Edit,39,CAU117900316,https://www.youtube.com/watch?v=xIZ3k3FzxKM,8075
drum and bass,spotify:playlist:18b0DBiqVtRuj34OKPCgj6,Klute,Ashram,36,GBYQY0800015,https://www.youtube.com/watch?v=AgCZlcAXIOM,4521
ambient house,spotify:playlist:6nwKOBp5s1ESz8zie6WBUf,"Banco De Gaia,Tripswitch",Acquiescence - Tripswitch Remix,24,GBCSF1300009,https://www.youtube.com/watch?v=wLQ7VEuWYh0,6432
drum and bass,spotify:playlist:18b0DBiqVtRuj34OKPCgj6,Bad Company UK,The Nine - Remastered,36,GBTEL1400013,https://www.youtube.com/watch?v=o2Vh4lGRNoQ,94063
hip house,spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf,Liz Torres,Can't Get Enough - Club,27,USA2P1676952,https://www.youtube.com/watch?v=NuvYiYZ0e9g,32245
ambient house,spotify:playlist:6nwKOBp5s1ESz8zie6WBUf,Francis Harris,Pensum,20,USYF71200008,https://www.youtube.com/watch?v=6Goeh1tTIJ0,85396
hip house,spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf,On The House,Pleasure Control,11,USA371386679,https://www.youtube.com/watch?v=nryz_9R0Ohg,19354
drum and bass,spotify:playlist:18b0DBiqVtRuj34OKPCgj6,Doc Scott,Tokyo Dawn,32,GBCCH9600122,https://www.youtube.com/watch?v=H9dNVcT24CA,15215
chiptune,spotify:playlist:1LFNDgI96e297dxed2dZZa,Trey Frey,Refresh,30,uscgh1470328,https://www.youtube.com/watch?v=A2nQ0e-VawM,13598
livetronica,spotify:playlist:7J9GDUnv2JMOvNK6xCKCE1,Galaxy 2 Galaxy,Jupiter Jazz,37,USGUM0710511,https://www.youtube.com/watch?v=Xw55wqO5yzU,66908
livetronica,spotify:playlist:7J9GDUnv2JMOvNK6xCKCE1,Marvel Years,The East,37,ushm21421001,https://www.youtube.com/watch?v=Dl0DuJyf3bw,11805
livetronica,spotify:playlist:7J9GDUnv2JMOvNK6xCKCE1,BOOGIE T.RIO,Packing Bags,37,QM42K1871455,https://www.youtube.com/watch?v=b--81VxYoyE,106693
drum and bass,spotify:playlist:18b0DBiqVtRuj34OKPCgj6,Dom & Roland,Outta Endz VIP,25,GBBHF1310087,https://www.youtube.com/watch?v=ud-bk7mykpM,3935
post-disco,spotify:playlist:5iKvDdecBJSQ5Qg46MN135,Gary's Gang,KEEP ON DANCIN' - Extended,34,USNRS0721616,https://www.youtube.com/watch?v=CgxVz5NaDuY,66387
synthwave,spotify:playlist:2qlBFnzL6CPxqRwenjrX53,Botnit,Hi-Score,33,ushm91327196,https://www.youtube.com/watch?v=MWOZnVkFDFk,5917
chiptune,spotify:playlist:1LFNDgI96e297dxed2dZZa,"Rymdkraft,Dunderpatrullen",Hej Då Pappa - Remix,26,QM4DW1864947,https://www.youtube.com/watch?v=T68yTUTE9yo,4820
drum and bass,spotify:playlist:18b0DBiqVtRuj34OKPCgj6,Q Project,Champion Sound,21,GBHYE0000136,https://www.youtube.com/watch?v=IJpvUZSQzk8,39948
chiptune,spotify:playlist:1LFNDgI96e297dxed2dZZa,monomer,Title Theme,21,USQ4E1703281,https://www.youtube.com/watch?v=cqM_VWWY2g4,8792
chiptune,spotify:playlist:1LFNDgI96e297dxed2dZZa,Gaijin Games,Impetus,20,ushm81014657,https://www.youtube.com/watch?v=TAp0ZF7SKDo,12417
synthwave,spotify:playlist:2qlBFnzL6CPxqRwenjrX53,Cluster Buster,How Can He Go so Fast,33,uscgj1446269,https://www.youtube.com/watch?v=QSPvbdml5K0,12745
livetronica,spotify:playlist:7J9GDUnv2JMOvNK6xCKCE1,Skydyed,High Enough,28,TCACA1423825,https://www.youtube.com/watch?v=LL1b07hNuK4,4559
post-disco,spotify:playlist:5iKvDdecBJSQ5Qg46MN135,The Strikers,Body Music,26,CAU119917642,https://www.youtube.com/watch?v=ssIvyNS294U,65994
ambient industrial,spotify:playlist:6SjDZKf8ke13f8E3v1XAQ8,:zoviet*france:,Muzzled,8,QMQQH1302410,https://www.youtube.com/watch?v=ztfjpwtXY3g,20473
ambient industrial,spotify:playlist:6SjDZKf8ke13f8E3v1XAQ8,Thomas Köner,Teimo (Schluss),30,GBJSN1007007,https://www.youtube.com/watch?v=LdGWq06fB34,7855
drumfunk,spotify:playlist:5i3nz8m7XR6D7PUoIchxW8,"Zero T,Steo",Can't Hide,34,GBIGR1953001,https://www.youtube.com/watch?v=VT7RJI8GAWA,59760
lowercase,spotify:playlist:0X48ayqAs9PQ2Z4wRe2YBb,Steve Roden,Forms of Paper - Remastered,9,USXPN1100025,https://www.youtube.com/watch?v=oO8HrG2h9pA,114404
lowercase,spotify:playlist:0X48ayqAs9PQ2Z4wRe2YBb,Jana Winderen,Aquaculture 18:00,8,GBJYX1080201,https://www.youtube.com/watch?v=YNAcRveixNI,9850
synthwave,spotify:playlist:2qlBFnzL6CPxqRwenjrX53,"Duett,Stewart Lockwood",Julienne,38,GBKQU1580499,https://www.youtube.com/watch?v=NCYayPEAN3E,26058
funk carioca,spotify:playlist:1aAckG2NI0cuL7QDKVeV2N,"Mc 7 Belo,Mc Gw,Mc Kitinho",Rave da Putaria,32,BXG6R1900803,https://www.youtube.com/watch?v=x5_kmDma6Kw,11182
ambient industrial,spotify:playlist:6SjDZKf8ke13f8E3v1XAQ8,Ramleh,Bite The Bolster,24,GBPYE1010020,https://www.youtube.com/watch?v=ByyNtQt6wXY,8012
hyperpop,spotify:playlist:7DrJ92Lc9UaVB1rKM2UGsg,GFOTY,Poison,37,UK9951600604,https://www.youtube.com/watch?v=m1ANKcK1qCM,28267
hyperpop,spotify:playlist:7DrJ92Lc9UaVB1rKM2UGsg,six impala,6FINGERDEATHPUNCH,37,QZ5FN2151087,https://www.youtube.com/watch?v=H3qUJfX7ZcM,8373
drumfunk,spotify:playlist:5i3nz8m7XR6D7PUoIchxW8,Naibu,Achille,28,GB8KE1857214,https://www.youtube.com/watch?v=Z9MuiGgGEuo,13016
lowercase,spotify:playlist:0X48ayqAs9PQ2Z4wRe2YBb,Joe Stevens,Daughterson,23,uscgh1239740,https://www.youtube.com/watch?v=J7BZUbRT4WA,11062
lowercase,spotify:playlist:0X48ayqAs9PQ2Z4wRe2YBb,"Kassel Jaeger,Stephan Mathieu,Akira Rabelais",Zauberberg,24,DEX261600039,https://www.youtube.com/watch?v=KroqRDAdzzI,7666
ambient industrial,spotify:playlist:6SjDZKf8ke13f8E3v1XAQ8,Muslimgauze,I Shall Sing Until My Land Is Free,19,QMQQH1301431,https://www.youtube.com/watch?v=PfQBGtjjiA0,70465
drumfunk,spotify:playlist:5i3nz8m7XR6D7PUoIchxW8,"Sabre,Halogenix,Stray,Frank Carter III",Oblique - Original Mix,27,GBVPL1100028,https://www.youtube.com/watch?v=y-mnhYLZkMI,25226
hyperpop,spotify:playlist:7DrJ92Lc9UaVB1rKM2UGsg,"Donatachi,Cowgirl Clue",B2B Heartbeat,36,AUNV02100106,https://www.youtube.com/watch?v=A0Tn7_n4k0I,4881
ambient industrial,spotify:playlist:6SjDZKf8ke13f8E3v1XAQ8,Controlled Bleeding,Words of the Dying,15,USI4R1014099,https://www.youtube.com/watch?v=NwhnrG7WyhE,40008
power electronics,spotify:playlist:5kAulE1JAusA4SlfP0OjYG,Ramleh,Bite The Bolster,24,GBPYE1010020,https://www.youtube.com/watch?v=ByyNtQt6wXY,8012
drumfunk,spotify:playlist:5i3nz8m7XR6D7PUoIchxW8,"Loxy,Resound",Psyche,23,GBSJN1301046,https://www.youtube.com/watch?v=1_yLyKaABV8,9935
synthwave,spotify:playlist:2qlBFnzL6CPxqRwenjrX53,Oscillian,Attack Ships on Fire,32,QM2PV1666386,https://www.youtube.com/watch?v=GAZ-bpyqyGo,19498
power electronics,spotify:playlist:5kAulE1JAusA4SlfP0OjYG,Alberich,Unity House,11,USA2Z1900199,https://www.youtube.com/watch?v=VD4kBVlqevI,4813
hyperpop,spotify:playlist:7DrJ92Lc9UaVB1rKM2UGsg,Mechatok,Agency Loop,31,USA2B2056963,https://www.youtube.com/watch?v=c5g8eGPb4mA,8509
lowercase,spotify:playlist:0X48ayqAs9PQ2Z4wRe2YBb,Phill Niblock,Hurdy Hurry,15,GBJYX0049201,https://www.youtube.com/watch?v=5tXLef81Xgg,31657
synthwave,spotify:playlist:2qlBFnzL6CPxqRwenjrX53,Kiile,Out Here Alone,30,TCADL1800243,https://www.youtube.com/watch?v=lWHEXaV_mg8,76353
drumfunk,spotify:playlist:5i3nz8m7XR6D7PUoIchxW8,"Omni Trio,Aquasky",Who Are You? (Aquasky Remix) - Remaster,19,GBCYY1400070,https://www.youtube.com/watch?v=T0bx74S8EOI,4012
power electronics,spotify:playlist:5kAulE1JAusA4SlfP0OjYG,Sodality,Challenger,16,NLF711808021,https://www.youtube.com/watch?v=LhU0VQewP2o,5962
hyperpop,spotify:playlist:7DrJ92Lc9UaVB1rKM2UGsg,Life Sim,Lightning Lipgloss Life,24,UK9951720101,https://www.youtube.com/watch?v=uMOOTCkB9Bw,37481
funky house,spotify:playlist:1ZwOZItEvdtWZuTVFQfwJs,Freiboitar,Nobody Dance,37,DEQ121641965,https://www.youtube.com/watch?v=XbDojMN3Kb8,65993
illbient,spotify:playlist:1Me0qExIlbW7FgONEbkZE4,Teargas & Plateglass,Plague Burial,8,USEYL0700002,https://www.youtube.com/watch?v=VzeIahTxLh0,43439
funky house,spotify:playlist:1ZwOZItEvdtWZuTVFQfwJs,Hurlee,In The Sunshine,36,GB7FY1800014,https://www.youtube.com/watch?v=CdrwHnGvlQA,37875
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Mihalis Safras,Green Velvet",Pez,33,USCEI1216902,https://www.youtube.com/watch?v=PsQl5d95JTc,45941
power electronics,spotify:playlist:5kAulE1JAusA4SlfP0OjYG,Controlled Bleeding,Words of the Dying,14,USI4R1014099,https://www.youtube.com/watch?v=NwhnrG7WyhE,40010
funky house,spotify:playlist:1ZwOZItEvdtWZuTVFQfwJs,"Richard Grey,Lissat",Everyday Jumping - Original Mix,32,DEPR32100131,https://www.youtube.com/watch?v=4izRzBKNTUQ,22247
illbient,spotify:playlist:1Me0qExIlbW7FgONEbkZE4,O.H.M.,Oceanic,15,USBZR0500045,https://www.youtube.com/watch?v=4i-EZVFhpxA,27083
illbient,spotify:playlist:1Me0qExIlbW7FgONEbkZE4,DJ Spooky,Galactic Funk,15,USASG0500003,https://www.youtube.com/watch?v=0fbzQv9Di6I,10837
complextro,spotify:playlist:3N0R1GcrhHAvCmSSMJumJT,The M Machine,The Warehouse,39,USQY51614566,https://www.youtube.com/watch?v=P7xv_Cp_7uE,18522
illbient,spotify:playlist:1Me0qExIlbW7FgONEbkZE4,Badawi,Tall King Dub,11,US29V0423408,https://www.youtube.com/watch?v=1_Bm5TAqCiQ,107470
complextro,spotify:playlist:3N0R1GcrhHAvCmSSMJumJT,"Savoy,Porsches",Neon Nebraska (feat. Porsches),38,QM24S1650354,https://www.youtube.com/watch?v=g-1Ytmg7s6g,21791
funky house,spotify:playlist:1ZwOZItEvdtWZuTVFQfwJs,"Bobby D'Ambrosio,Michelle Weeks,Alaia & Gallo",The Day - Alaia & Gallo Remix,29,USZ9A1850801,https://www.youtube.com/watch?v=l3DOPm8MqrY,121194
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Florian Meindl,Anml Mthr",Mindhunter,25,DEKB72050316,https://www.youtube.com/watch?v=MuLOgl5CK7Q,8357
funky house,spotify:playlist:1ZwOZItEvdtWZuTVFQfwJs,"Antonello Ferrari,Aldo Bergamasco,Marc Evans,Eric Kupper",Josephine - Eric Kupper Vocal Mix,27,USA671500367,https://www.youtube.com/watch?v=N6PVGJPX378,6585
ambient techno,spotify:playlist:4K8cqoXccxo7fPmBEqVKQm,Polygon Window,Polygon Window,8,GBBPW9300001,https://www.youtube.com/watch?v=1usx9oIdUpc,12796
dub techno,spotify:playlist:13Kst5O4iuiTXwJcbBTJ26,Claro Intelecto,Peace of Mind (Electrosoul),35,NLM791900179,https://www.youtube.com/watch?v=m0-iideGM_k,84970
complextro,spotify:playlist:3N0R1GcrhHAvCmSSMJumJT,Al Bizzare,Ice Jump - Original Mix,25,CA5KR1002477,https://www.youtube.com/watch?v=_XGIgLTimlM,25607
power electronics,spotify:playlist:5kAulE1JAusA4SlfP0OjYG,Ramleh,Product Of Fear,19,GBPYE1010030,https://www.youtube.com/watch?v=cQ_fc6jMDcE,109010
complextro,spotify:playlist:3N0R1GcrhHAvCmSSMJumJT,"Lucky Date,Space Laces",Ho's and Disco's - Space Laces Remix,19,CA5KR1000066,https://www.youtube.com/watch?v=WbOEcVD9EUU,62297
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Tim Engelhardt,Sawtooth Orchestra,34,DEY471881114,https://www.youtube.com/watch?v=fEhALH4_o0k,10548
complextro,spotify:playlist:3N0R1GcrhHAvCmSSMJumJT,"Electric Soulside,Fast Foot,MikeWave,Far Too Loud",Terminate - Far Too Loud Remix,10,PLD841200045,https://www.youtube.com/watch?v=FuEvvnjC_j8,9637
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Tigerskin,Jack Jenson,Lazarusman",Golden Girls,31,DEGL61600316,https://www.youtube.com/watch?v=8fVuxTHcK3Y,37117
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Cari Lekebusch,Compuphonic,Kolombo",Shaded - Compuphonic & Kolombo Remix,26,CAT390700239,https://www.youtube.com/watch?v=mbEKBucPwTM,16186
ambient techno,spotify:playlist:4K8cqoXccxo7fPmBEqVKQm,Spacetime Continuum,Fluresence - Mixed,34,DEG931992249,https://www.youtube.com/watch?v=kouLBbJ3mJU,18618
ambient techno,spotify:playlist:4K8cqoXccxo7fPmBEqVKQm,Dorisburg,Rytm804 - Mixed,32,DEG931992254,https://www.youtube.com/watch?v=Tc2uq6Wrbzw,6129
dub techno,spotify:playlist:13Kst5O4iuiTXwJcbBTJ26,Rod Modell,Kingston,24,DEU671501202,https://www.youtube.com/watch?v=vksK6TQPJ7Y,61461
power noise,spotify:playlist:23j3NLoqFN0Z7z3rsCZH7Q,Iszoloscope,Chronophage,11,QMDA61518367,https://www.youtube.com/watch?v=daiMu8tvKAA,20457
ambient techno,spotify:playlist:4K8cqoXccxo7fPmBEqVKQm,Steve Hauschildt,Subtractive Skies,31,US2J71904602,https://www.youtube.com/watch?v=HrycygWeYDc,9026
dub techno,spotify:playlist:13Kst5O4iuiTXwJcbBTJ26,Thomas Fehlmann,Window,24,DEU671800099,https://www.youtube.com/watch?v=vAr0-A4cMzs,8647
dub techno,spotify:playlist:13Kst5O4iuiTXwJcbBTJ26,Pole,Tangente,23,GBR8R2000141,https://www.youtube.com/watch?v=2YTZWiwS_Kw,4545
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Hexentanz,Mark of the Witch,8,USME31100731,https://www.youtube.com/watch?v=K7p5JNRFVwU,13000
power noise,spotify:playlist:23j3NLoqFN0Z7z3rsCZH7Q,Manufactura,The Whore's Lullaby,8,QZFYZ2012278,https://www.youtube.com/watch?v=j2jcm7LN3Ek,38099
dub techno,spotify:playlist:13Kst5O4iuiTXwJcbBTJ26,Sleeparchive,Leave,21,DEF272031605,https://www.youtube.com/watch?v=wxDjKonbr3o,4741
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,"Lustmord,Karin Park",Song of Sol,31,QM4TX2111550,https://www.youtube.com/watch?v=aJhDEe6m-8M,6380
ambient techno,spotify:playlist:4K8cqoXccxo7fPmBEqVKQm,Musicology,Telefone 529,24,GBBPW9200031,https://www.youtube.com/watch?v=Bn5lgHQ9MPg,25546
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Psychomanteum,Ever Deepening,22,CAAD21110525,https://www.youtube.com/watch?v=eT-9lddnA14,6030
madchester,spotify:playlist:4S0dEwHY1tHedrYTB6O1Yi,Inspiral Carpets,She Comes In the Fall,34,GBAJH0300250,https://www.youtube.com/watch?v=FOxxlp_k6jA,51025
madchester,spotify:playlist:4S0dEwHY1tHedrYTB6O1Yi,New Fast Automatic Daffodils,Big,33,BEP010491109,https://www.youtube.com/watch?v=fQUhCHJk6Nk,77583
madchester,spotify:playlist:4S0dEwHY1tHedrYTB6O1Yi,The Real People,Window Pane,27,GBGXD1300001,https://www.youtube.com/watch?v=U2OyWJTGXDY,103793
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Wordclock,It May Come,19,ushm81500408,https://www.youtube.com/watch?v=7qy7ZBXhWX8,18250
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Microbots,Cosmic Evolution,12,DEH741306644,https://www.youtube.com/watch?v=MNycI0H9shw,72328
madchester,spotify:playlist:4S0dEwHY1tHedrYTB6O1Yi,New Fast Automatic Daffodils,Stockholm,20,BEP010490099,https://www.youtube.com/watch?v=5Ll7R7bJxPU,49388
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,"Visions,Phurpa",Ascendance,13,QM4TW1828252,https://www.youtube.com/watch?v=zHz21Gwp8TE,4797
azonto,spotify:playlist:2i8bdWfRsaWbyrwBEZauU2,"Irene Logan,Asem",Runaway,8,TCAET2019493,https://www.youtube.com/watch?v=QbdkvHNOIsI,15234
future bass,spotify:playlist:0HL0ITC4buCPYJaJHqwbMm,GEOTHEORY,Cleopatra,37,QMSDU1700206,https://www.youtube.com/watch?v=SzTOW_JPjuc,37774
madchester,spotify:playlist:4S0dEwHY1tHedrYTB6O1Yi,Flowered Up,Take It,16,GBAAP0200202,https://www.youtube.com/watch?v=GpUSReMPvvk,62981
industrial hardcore,spotify:playlist:4SuEoxbyTWZvBG1cmnp2mq,Drokz,I'm Coming To Take Out All Of Y'all,28,NLFL72100286,https://www.youtube.com/watch?v=zH5_hk-gTvo,23348
power noise,spotify:playlist:23j3NLoqFN0Z7z3rsCZH7Q,Dive,Inside Your Head,14,DEBZ72000310,https://www.youtube.com/watch?v=Q9xT1VNFmmo,9769
future bass,spotify:playlist:0HL0ITC4buCPYJaJHqwbMm,"ANH,quickly, quickly",Contrast,34,AUBEC1701415,https://www.youtube.com/watch?v=HZTDc-qX5iQ,51760
future bass,spotify:playlist:0HL0ITC4buCPYJaJHqwbMm,Electric Mantis,"Flips and Flops, Drips and Drops",33,FR96X1690128,https://www.youtube.com/watch?v=DW-IMdHzFsc,103331
mahraganat,spotify:playlist:0giKVmGYwAYFSADewdBLzJ,"Islam Chipsy,EEK",Trinity 2,9,FRIDO1601020,https://www.youtube.com/watch?v=-z6GZvaPc7M,47756
future bass,spotify:playlist:0HL0ITC4buCPYJaJHqwbMm,"Skybreak,Mizu",Aurora,30,CA5KR2133711,https://www.youtube.com/watch?v=J2P1_v9aFV8,38069
power noise,spotify:playlist:23j3NLoqFN0Z7z3rsCZH7Q,Stahlfrequenz,Maschinenfuehrer,8,DEOV41100451,https://www.youtube.com/watch?v=O-2jLxxFnr0,20793
future bass,spotify:playlist:0HL0ITC4buCPYJaJHqwbMm,COPYCATT,Sweet Soul,26,UK6821653552,https://www.youtube.com/watch?v=RfnJ8s_AhP4,35290
industrial hardcore,spotify:playlist:4SuEoxbyTWZvBG1cmnp2mq,Dione,Pain Til I Die - Remastered,19,NLS161600293,https://www.youtube.com/watch?v=To8hVhN3ayk,9698
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Shugz,David Rust",State of Emergency,12,NLD681900710,https://www.youtube.com/watch?v=aoM-3xaX9R8,24747
power noise,spotify:playlist:23j3NLoqFN0Z7z3rsCZH7Q,Stendeck,Catch the Midnight Girl,29,QM4TX1753013,https://www.youtube.com/watch?v=vWcaD5b-L1Q,42748
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,André Visior,Speed Up (Luvstruck 2002) - Radio Edit,31,DEA610200325,https://www.youtube.com/watch?v=AprMl7DY2sw,25414
industrial hardcore,spotify:playlist:4SuEoxbyTWZvBG1cmnp2mq,"The DJ Producer,Hellfish,Dolphin",Tribe Of XTRM,16,NLCK41043951,https://www.youtube.com/watch?v=DWrt7v64EMY,28803
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Dennis Sheperd,Mark Frisch",Come Alive - Album Mix,37,DETE41500012,https://www.youtube.com/watch?v=jrBBEIBqs_o,14138
industrial hardcore,spotify:playlist:4SuEoxbyTWZvBG1cmnp2mq,Lowroller,Savage Station [Mix Cut] - Original Mix,14,NLS241401836,https://www.youtube.com/watch?v=D0nCs_BHQLw,23393
progressive breaks,spotify:playlist:7HLEjm2fEZsErggSthuFmZ,Digital Department,Disconnection,16,JPG770709513,https://www.youtube.com/watch?v=tkMN469rfpA,14837
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Andres Sanchez,Michael Kaelios,The Spanish Armada",Leyenda,16,NLF711602634,https://www.youtube.com/watch?v=9GgK9y-j2A8,27305
azonto,spotify:playlist:2i8bdWfRsaWbyrwBEZauU2,Kwabena Kwabena,Kwadede,30,AUBEC2128454,https://www.youtube.com/watch?v=4Fs6YgWA6wY,98772
dubstep,spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt,Stoned LeveL,Annihilate,32,GBLV61923923,https://www.youtube.com/watch?v=Uvkl824RWP8,9403
industrial hardcore,spotify:playlist:4SuEoxbyTWZvBG1cmnp2mq,Igneon System,Beatdown [Mixed],12,NLS241900376,https://www.youtube.com/watch?v=ETwYph7ZCFg,8121
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Implant,C.C.C.P.C.C.T.V.,8,BEC261318202,https://www.youtube.com/watch?v=Hxez4n8kzNs,15151
dubstep,spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt,Tryple,Fuzzy Memory,30,QMEZE1949888,https://www.youtube.com/watch?v=BzRlPlJH2DQ,23389
dubstep,spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt,NAZAAR,Kandahar,30,CA5KR2173213,https://www.youtube.com/watch?v=RXFiYPnehJI,9161
progressive breaks,spotify:playlist:7HLEjm2fEZsErggSthuFmZ,"Plu-Ton,Skyer",Cosmic Rain,11,GBCJY1205304,https://www.youtube.com/watch?v=_L4CYxjer-k,29830
mahraganat,spotify:playlist:0giKVmGYwAYFSADewdBLzJ,Samer Elmedany,Om El Eyal,39,EGA272000048,https://www.youtube.com/watch?v=SNHo5ELNCt4,42954
techno,spotify:playlist:50kZecUV5pY2SuJv3Ie0vy,Galaxy 2 Galaxy,Jupiter Jazz,36,USGUM0710511,https://www.youtube.com/watch?v=Xw55wqO5yzU,66909
techno,spotify:playlist:50kZecUV5pY2SuJv3Ie0vy,Underground Resistance,Afrogermanic,23,USGUM0710110,https://www.youtube.com/watch?v=zPWy1_rb56c,7941
azonto,spotify:playlist:2i8bdWfRsaWbyrwBEZauU2,Esther Smith,Okyeso Nyame,24,ESA012146864,https://www.youtube.com/watch?v=fC6YwP3mUVU,60353
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Zynic,Dead End,32,TCACN1661060,https://www.youtube.com/watch?v=tw6tQmMwcTw,55255
azonto,spotify:playlist:2i8bdWfRsaWbyrwBEZauU2,"FBS Crew,Tinny",Oldman Boogey - feat. Tinny Rmx,22,DECQ10800805,https://www.youtube.com/watch?v=VQuUEKhebUU,27015
progressive breaks,spotify:playlist:7HLEjm2fEZsErggSthuFmZ,"Matias Chilano,Michael A",Hypertrophy - Michael a Remix,14,US83Z1905110,https://www.youtube.com/watch?v=Vdc_DAB-F7g,4317
progressive breaks,spotify:playlist:7HLEjm2fEZsErggSthuFmZ,Blusoul,Sleep Without Dreams,21,GRSE10900011,https://www.youtube.com/watch?v=N-7iXcNTigE,78504
dubstep,spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt,Chibs,Crust And Jelly,23,CA5KR1958657,https://www.youtube.com/watch?v=l87RAT7qPWY,53093
mahraganat,spotify:playlist:0giKVmGYwAYFSADewdBLzJ,"Sadat,Afroto",El 7ARB Btadet,29,QMEU31910961,https://www.youtube.com/watch?v=Zf4gHKLAK9U,21960
dubstep,spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt,"Digitist,Executioner",Digital Execution,19,GB7YL1896105,https://www.youtube.com/watch?v=nPCIReXpKhE,12373
azonto,spotify:playlist:2i8bdWfRsaWbyrwBEZauU2,Quata,I Want It All,10,FR6V80039642,https://www.youtube.com/watch?v=SJAI0HU1lws,23189
mahraganat,spotify:playlist:0giKVmGYwAYFSADewdBLzJ,Shab Sheek,Ya Baba Ya Mama,20,QZK6G2056856,https://www.youtube.com/watch?v=rUAMGnUwjUY,103410
