,genre,pl_id,artist_name,track_name,track_pop,track_isrc,yt_link,viewCount
4428,detroit techno,spotify:playlist:6eKMGlc0PX3mNLAJOFUDUB,Model 500,No Ufo's - Vocal,28,NOAPI1794091,https://www.youtube.com/watch?v=XtkpjkpD8xQ,92329
4439,detroit techno,spotify:playlist:6eKMGlc0PX3mNLAJOFUDUB,"Aux 88,A Number Of Names",Sharivari 2013 - Aux 88 Digital Mix,25,USLVH1325001,https://www.youtube.com/watch?v=qH7LxUA8uxo,11198
16729,uplifting trance,spotify:playlist:2bV5j3UH5k9rMxJywzTYKu,Will Atkinson,Telescope,38,NLE712000120,https://www.youtube.com/watch?v=8cfxsLsjiPI,69474
6491,electronicore,spotify:playlist:3Ma38ruHiz5DzF1Pb4sY1Y,Aliens ate my Setlist,Missed Me?,29,QZK6P2061021,https://www.youtube.com/watch?v=7uAsoglnJ5s,4329
6496,electronicore,spotify:playlist:3Ma38ruHiz5DzF1Pb4sY1Y,Storm The Sky,Lilac,23,AUI441600189,https://www.youtube.com/watch?v=GyprKhiSMPo,51235
8553,gqom,spotify:playlist:0V6rAUFWyVrTdxt701eZDh,"DJ Chofy,Bhejane",Kwavuleka,10,ZA90E2000005,https://www.youtube.com/watch?v=qdoD0hc8HrU,64931
14699,rawstyle,spotify:playlist:1EICh4qNolTgW5VnUDpXg7,"Hardstyle Mafia,Caitlin Potter",Afterlife,23,NL4AW2100706,https://www.youtube.com/watch?v=E0mrHNQzSow,6781
366,acid trance,spotify:playlist:0rSDQ760FMUfBOFSAlnC8M,Paul Seul,Open Up,16,GBKQU1943195,https://www.youtube.com/watch?v=pNXeSKGyC-0,15201
2415,brazilian bass,spotify:playlist:1rhRPl3CJrszlIzllhvW25,"Fancy Inc,Dymno",All I Need,37,BX0BA1900108,https://www.youtube.com/watch?v=-_P345IVBX0,54871
370,acid trance,spotify:playlist:0rSDQ760FMUfBOFSAlnC8M,Alien Factory,Destiny,15,DEC490800443,https://www.youtube.com/watch?v=Vs25aCxeKso,17732
12661,new beat,spotify:playlist:3FYtlLBnRUa6zk77HtEwXo,T99,Anasthasia - Out Of History Mix,31,BEP010491555,https://www.youtube.com/watch?v=Gdn3qDOwWHU,29770
10616,jersey club,spotify:playlist:0MwWDReLQ2CbFF4RNV7p2J,"DJ Frosty,Fatman Scoop,DJ Webstar,Young B.,Smooth",Ride That Wave - Remix Radio,16,USBEZ1000052,https://www.youtube.com/watch?v=ysAcbTwZq4k,8371
10625,jersey club,spotify:playlist:0MwWDReLQ2CbFF4RNV7p2J,"DJ Smallz 732,Kyle Edwards",Gucci Gang (Jersey Club),13,TCADJ1770309,https://www.youtube.com/watch?v=hPrsreTXG1M,18436
2440,brazilian bass,spotify:playlist:1rhRPl3CJrszlIzllhvW25,"Hoover's,illusionize",Hey! - illusionize Rework,28,QZ5FN1865096,https://www.youtube.com/watch?v=kSRvqsYrG0c,8832
16779,vaporwave,spotify:playlist:6R9NIMDGt0sK7k1EggBAhj,Infinity Frequencies,Lost Dreams,34,GBXS51312801,https://www.youtube.com/watch?v=WQd_zGpMSIY,19678
12695,new beat,spotify:playlist:3FYtlLBnRUa6zk77HtEwXo,"MCL,Deborah Sasson",Danger in Her Eyes (Radio Edit),15,USA560952947,https://www.youtube.com/watch?v=LitGO_3H3eU,19830
10648,jumpstyle,spotify:playlist:0YLPrzWklBgy152fwVL0iT,Qatja S,Geen Haar Beter,9,NLCY30802256,https://www.youtube.com/watch?v=so-B0iZjiiY,13329
14744,sambass,spotify:playlist:3rtVTR62F5JRdaWabccLGH,"Zilli,Laddy EMZ",Brazil - Original Mix,10,NLCK41401840,https://www.youtube.com/watch?v=eLbqgm8FO3s,62788
4511,digital hardcore,spotify:playlist:2fqbzU1sBBZ3gW61Q7qYhp,Patric Catani,Battleblock Theater - Wicked Mummy,27,DEW011401926,https://www.youtube.com/watch?v=keEowCRyQeA,11720
4522,digital hardcore,spotify:playlist:2fqbzU1sBBZ3gW61Q7qYhp,Christoph De Babalon,What You Call a Life,17,GBBXA9700305,https://www.youtube.com/watch?v=BkKIjHHRxkg,26414
10674,jumpstyle,spotify:playlist:0YLPrzWklBgy152fwVL0iT,Patrick Jumpen,Holiday - Radio Mix,36,NLC340718002,https://www.youtube.com/watch?v=IdVT6Z4GEo4,7871
8628,hands up,spotify:playlist:29l2v5sGaKTBwZd9I74CfA,DJ Sequenza,Rhythm Of Love (Original Radio Edit),30,DEMW41000001,https://www.youtube.com/watch?v=zWlgJNLs7xc,21266
14773,sambass,spotify:playlist:3rtVTR62F5JRdaWabccLGH,Zuco 103,Nunca Mais,38,NLH210800266,https://www.youtube.com/watch?v=lOH-w1fJKqI,46135
448,acidcore,spotify:playlist:23TcHEHll7Ds78hkaiohPx,Brain Impact,J'adore du Acidcore,25,FR9W11927997,https://www.youtube.com/watch?v=h7781yVn4Wo,24705
8646,hands up,spotify:playlist:29l2v5sGaKTBwZd9I74CfA,"DJ Yanny,DJ Gollum",Rhythm Is A Bass (Hands Up Club Mix),20,DEAF60700451,https://www.youtube.com/watch?v=xf92e4N_Mn0,48242
460,acidcore,spotify:playlist:23TcHEHll7Ds78hkaiohPx,Sifres,The Acid House,18,GBKPL1357041,https://www.youtube.com/watch?v=y5dhhy4QYGY,68054
14811,schranz,spotify:playlist:0oVmOYzfm6lZehEnLSCCkj,"Jason Little,Waldhaus",Mindzone (Original),17,DEAR41166397,https://www.youtube.com/watch?v=lVVOjcfFzeI,31619
16866,vaporwave,spotify:playlist:6R9NIMDGt0sK7k1EggBAhj,Sand Circles,Innercity Haze,14,USA2Z1210577,https://www.youtube.com/watch?v=mg975alxqZw,7943
6627,ethereal wave,spotify:playlist:54eDlcyhSBrHMt6dbHyFWp,Rajna,Glorian,25,FR7M00510205,https://www.youtube.com/watch?v=NzgEeGOamro,51366
2552,breakbeat,spotify:playlist:1yckyfEZtFkkq7UPXHbLwi,"Rob Le Pitch,Tom Real,The Rogue Element",Twisted - Tom Real & Rogue Element Remix,15,GBCYY0600174,https://www.youtube.com/watch?v=eoF5uNiKAwk,13537
8700,happy hardcore,spotify:playlist:17TwTPITOWP0Ep9joASCrm,Promo,Thunderstorm - Now Mix,33,NLFL72100336,https://www.youtube.com/watch?v=FoFH5sV3izk,14071
16893,vocal trance,spotify:playlist:4pkYvU2Gr39rQZ8JWzbdyc,"Denise Rivera,Dennis Pedersen",For You To Wake Up - Radio Edit,9,NLC731410198,https://www.youtube.com/watch?v=1E6NeKcpbgQ,8995
6655,ethereal wave,spotify:playlist:54eDlcyhSBrHMt6dbHyFWp,Monica Richards,Armistice,11,USBBS1120104,https://www.youtube.com/watch?v=n1A6OrLk5HU,13655
2564,breakbeat,spotify:playlist:1yckyfEZtFkkq7UPXHbLwi,Stereo 8,Flipmode,12,GBFEK0300126,https://www.youtube.com/watch?v=w6Vll80YJF4,5714
14855,schranz,spotify:playlist:0oVmOYzfm6lZehEnLSCCkj,Golpe,I Am Your Dealer - Boris S. Remix,10,NLCK41400268,https://www.youtube.com/watch?v=VkVEGsUdg5g,60011
12813,new rave,spotify:playlist:3ZlEqn2WSADG2wVMPhKHsd,Late of the Pier,Random Firl,36,GBAYE0800841,https://www.youtube.com/watch?v=kizqKWeFmhk,33832
535,afro house,spotify:playlist:6JBXZSjISi9ugN1Q0Ku9cN,"DJ Ganyani,Nomcebo",Emazulwini,34,ZAGG41700138,https://www.youtube.com/watch?v=HoUR2UluND4,81359
8734,happy hardcore,spotify:playlist:17TwTPITOWP0Ep9joASCrm,Too Fast For Mellow,We Gonna Get This Place,21,NLC050201307,https://www.youtube.com/watch?v=U3bFNMwz_Lc,32061
12830,new rave,spotify:playlist:3ZlEqn2WSADG2wVMPhKHsd,Delphic,Counterpoint,29,GBUM70901600,https://www.youtube.com/watch?v=oZ7SEdVFmDM,69203
4649,disco house,spotify:playlist:7tW3eTmzzYNNyEmi9qHdQC,Darius Syrossian,Tivoli's Groove,38,GBCPZ2017334,https://www.youtube.com/watch?v=vid4XjhzOuM,43439
10802,jungle,spotify:playlist:35Ezi6bCni1zwVOW2rOWDj,"Fracture,Nah Eeto",Shada Shada,33,UKEWB1600175,https://www.youtube.com/watch?v=IycF3ftPA8U,10211
4662,disco house,spotify:playlist:7tW3eTmzzYNNyEmi9qHdQC,Full Intention,The Guitar - Full Intention Hi Edit,28,UKGTD1900027,https://www.youtube.com/watch?v=ghtcMq7TuJg,23854
6715,euphoric hardstyle,spotify:playlist:7kUeKVMrA3eMZNP4p8HKVi,Sickddellz,Day One,37,BEB682100207,https://www.youtube.com/watch?v=nVh9y3yaQa8,112488
578,afro house,spotify:playlist:6JBXZSjISi9ugN1Q0Ku9cN,Nutty Nys,The Promise,23,ZAI0F2000021,https://www.youtube.com/watch?v=vlMcO1Npqv8,16054
16964,vocal trance,spotify:playlist:4pkYvU2Gr39rQZ8JWzbdyc,"Cathy Burton,Omnia",Hearts Connected - Radio Edit,13,NLC731200076,https://www.youtube.com/watch?v=qElG5r--7FE,27857
2633,breakcore,spotify:playlist:3OBvO6hmsS5BsYbciDddW7,Krumble,Ghost Town,18,FR6V81069711,https://www.youtube.com/watch?v=mtGOmVvfQZs,65987
6729,euphoric hardstyle,spotify:playlist:7kUeKVMrA3eMZNP4p8HKVi,"Solstice,Philip Matta",Wherever You Are,32,NLS761700305,https://www.youtube.com/watch?v=vASGRoNR5vk,27716
10830,jungle,spotify:playlist:35Ezi6bCni1zwVOW2rOWDj,Sound of the Future,Lighter - DJ Friendly Mix,22,GBCMZ0373743,https://www.youtube.com/watch?v=ND1tuqg12sY,36791
2646,breakcore,spotify:playlist:3OBvO6hmsS5BsYbciDddW7,Hrvatski,Vatstep Dsp,12,US78Q0500345,https://www.youtube.com/watch?v=RAQESTUHqSQ,69823
14934,skweee,spotify:playlist:35woouyNDBZLI0bKnZmE3s,Pavan,Renita,23,GBKPL1670319,https://www.youtube.com/watch?v=8za5ZL4ElxY,5858
4710,disco polo,spotify:playlist:1HwHGzGFWk5nhDkezPcOAK,Fanatic,Powiadali przyjaciele - Czarownica,39,PLB170701335,https://www.youtube.com/watch?v=EBw8PuVjPhk,11950
8808,hard trance,spotify:playlist:3S1y29gI6Wpchw9YCBHXM9,DJ Wag,Man On The Moon - Yakooza Remix,20,DEAF70933145,https://www.youtube.com/watch?v=yQcBWj9hvSE,13895
8809,hard trance,spotify:playlist:3S1y29gI6Wpchw9YCBHXM9,Alphazone,"Alphazone ""Stay"" - Original Mix",20,DEZ650522629,https://www.youtube.com/watch?v=PW-Ulz2-BQM,6096
14963,skweee,spotify:playlist:35woouyNDBZLI0bKnZmE3s,DKSTR,Don't Stop,9,QZDA71817110,https://www.youtube.com/watch?v=fBUPABsKT1Y,53053
4736,disco polo,spotify:playlist:1HwHGzGFWk5nhDkezPcOAK,Mega Dance,W Dyskotece ( Radio Edit),31,PLP711500018,https://www.youtube.com/watch?v=3rXn1gxtp3E,24273
12929,new romantic,spotify:playlist:4c8FDUUCm33WYC9xztAGYT,Arcadia,Election Day - 2010 Remaster,38,GBAYE0902799,https://www.youtube.com/watch?v=OgBgfHJcXuI,89288
12932,new romantic,spotify:playlist:4c8FDUUCm33WYC9xztAGYT,Toyah,It's a Mystery,37,GBXPL9431501,https://www.youtube.com/watch?v=MBf4g65ZAnI,49997
17044,witch house,spotify:playlist:0qRB6EMArr8xLzHOK7th7o,Signs,Desert Storm,15,GBYJW1400135,https://www.youtube.com/watch?v=9VYdIzxlLEs,11259
10901,kawaii future bass,spotify:playlist:1L3GAiiBL5sBNbDEAMGMEA,"Tenkitsune,NGC",Lemon Soda,37,QM42K1604086,https://www.youtube.com/watch?v=3AYCtMln5Kg,47953
10904,kawaii future bass,spotify:playlist:1L3GAiiBL5sBNbDEAMGMEA,Synthion,Flutter,37,QM4DW1859988,https://www.youtube.com/watch?v=3AS37gbQ8kY,103643
2718,broken beat,spotify:playlist:1rnJHknpDL8e9EjJeI7d1V,The Rebirth,Evil Vibrations,37,USUR40416402,https://www.youtube.com/watch?v=QDQzTR8CptU,15088
6823,eurobeat,spotify:playlist:2FxGFGXJi4yawmWPH5ZYJP,Go2,Gotta Go - Eurobeat Version,28,ITA871566002,https://www.youtube.com/watch?v=MWgU8VjVnqU,19493
681,afroswing,spotify:playlist:5cxxxlEnpCUjwB3YdHMYEd,582 Music,Luvin',27,TCADL1846426,https://www.youtube.com/watch?v=0xoxyy1OwxY,10120
2733,broken beat,spotify:playlist:1rnJHknpDL8e9EjJeI7d1V,"Dego,Kaidi",Ankle Injury,27,GB4HG1300106,https://www.youtube.com/watch?v=0pEbLkmnw_I,14929
17070,witch house,spotify:playlist:0qRB6EMArr8xLzHOK7th7o,Sleep ∞ Over,Romantic Streams,31,GBGCA1300228,https://www.youtube.com/watch?v=71ZBCr7_caQ,8083
688,afroswing,spotify:playlist:5cxxxlEnpCUjwB3YdHMYEd,Slimz,Life I Live,14,QZK6H2000206,https://www.youtube.com/watch?v=K0tO6X8EYZA,66654
8885,hardcore breaks,spotify:playlist:3Xf5DQq60Gssc5ccah89wW,"DJ Destiny,Dougal,Gammer",What's Up? - Dougal & Gammer Hardcore Remix,15,GBBRQ0500032,https://www.youtube.com/watch?v=KRc2crQEBSE,31671
8889,hardcore breaks,spotify:playlist:3Xf5DQq60Gssc5ccah89wW,Nick OD,Have You Got Any More Spam,13,GB-SZC-07-00006,https://www.youtube.com/watch?v=HShQwARlcVk,73912
6843,eurobeat,spotify:playlist:2FxGFGXJi4yawmWPH5ZYJP,Lou Master,"UP & DANCE, UP & GO - Extended Version",16,ITA871266020,https://www.youtube.com/watch?v=xr3RgMOMt_U,9620
15042,slap house,spotify:playlist:1TAxbbKCs6rlEQcrdVWYmW,"Gökay Ekin,GNRM,AZVRE",Got You,37,GBKQU2130565,https://www.youtube.com/watch?v=xJCa1scH1Aw,9294
15061,slap house,spotify:playlist:1TAxbbKCs6rlEQcrdVWYmW,"Steve Kroeger,Skye Holland",Home,17,NLRD52017453,https://www.youtube.com/watch?v=VHXjBmpf0XM,88806
13029,new wave,spotify:playlist:1ydxatu4wrujF0H2hGU8IR,The Associates,Party Fears Two,39,UKCUL8200008,https://www.youtube.com/watch?v=-Lx1_Add-z4,79518
755,aggrotech,spotify:playlist:710IY6IOVa3h64CvE0INWb,Sleetgrout,Dance Like Joke,21,US6R21302818,https://www.youtube.com/watch?v=TddCDefqJh0,89820
10995,krautrock,spotify:playlist:3IttYEBZxFNRk0J6eZaHDd,Triumvirat,The Capitol Of Power,26,DEA340201115,https://www.youtube.com/watch?v=GRVDP_87yBw,101699
15094,soulful house,spotify:playlist:5KloWVVDflJ495FWRbh0QE,"Reel People,Navasha Daya,John Morales",Can't Fake The Feeling - John Morales M+M Main Mix,38,GB7GV1809455,https://www.youtube.com/watch?v=L0JeFk8R8tw,43321
15095,soulful house,spotify:playlist:5KloWVVDflJ495FWRbh0QE,"Stephanie Cooke,Kenny Bobien,DJ Spen,Gary Hudgins",Love's Been Right Here - DJ Spen & Gary Hudgins Remix,29,USA671200489,https://www.youtube.com/watch?v=ksvn7qVsLXQ,21577
4856,diva house,spotify:playlist:0kAFZCbHemKb8RxZhDPZbv,Pepper Mashay,I've got My Pride,18,usy280792108,https://www.youtube.com/watch?v=lxYaEkIfV3g,7232
4861,diva house,spotify:playlist:0kAFZCbHemKb8RxZhDPZbv,Sabrynaah Pope,Someone For You - String Quartet Mix,13,FRQ040400045,https://www.youtube.com/watch?v=-hJHUzLQXOA,108826
766,aggrotech,spotify:playlist:710IY6IOVa3h64CvE0INWb,Painbastard,Borderline,16,DEU550710801,https://www.youtube.com/watch?v=rXMJcasC8VQ,4919
4870,doomcore,spotify:playlist:3OFavLb9tW7gAThaWdthHx,Xaero,Alone in Oblivion,9,BEDB21702903,https://www.youtube.com/watch?v=M73Bjg2p0zk,9674
11017,krautrock,spotify:playlist:3IttYEBZxFNRk0J6eZaHDd,Streetmark,Lovers,13,DEC831500141,https://www.youtube.com/watch?v=VFJqUvS8EEQ,27726
13086,nintendocore,spotify:playlist:0oSBswMPV792Pth26EyI7N,The Jonbenét,"Behold, The White Whore",19,USCXW0510037,https://www.youtube.com/watch?v=-DMPn7Zssdk,89183
6946,eurodance,spotify:playlist:4jw4G9J55p7tXV2xEAGUj4,Look Twice,Move That Body (Radio Edit),39,FISCA1000025,https://www.youtube.com/watch?v=G9It3f_5IEA,34410
6947,eurodance,spotify:playlist:4jw4G9J55p7tXV2xEAGUj4,Taleesa,I Found Luv - Club Mix,39,FR6V80041933,https://www.youtube.com/watch?v=SmQONaoZO30,6986
13093,nintendocore,spotify:playlist:0oSBswMPV792Pth26EyI7N,Henry Homesweet,The Archaic Revival,15,USA371422387,https://www.youtube.com/watch?v=uYAjYWqkYKI,25232
