participant	af1:1	af1:2	af1:3	af1:4	af1:5	af1:6	af1:7	af1:8	guttman:1	guttman:2	guttman:3	guttman:4	guttman:5	att0:1	att0:2	att0:3	att0:4	att1:1	att1:2	att1:3	att1:4	testexperiment:1	PROLIFIC_PID	STUDY_ID	SESSION_ID	TIME_start	TIME_end	TIME_total
s.7363fcc4-b22d-4aaa-9e0b-ee8e46c8074d.txt	2	3	4	4	4	1	1	2	1	1	1	1	1	4	2	1	2	4	1	4	3	iat.2022-06-25-0030.data.7363fcc4-b22d-4aaa-9e0b-ee8e46c8074d.txt	6166e78051425fa22de68491	628b85eadfa9f719427604ce	62b87c623f3a1ca338d922da	2022-06-25-00-16	2022-06-25-00-30	14
s.8ea75bbd-c9bf-4f03-b443-163bc5234e38.txt	1	4	5	4	4	2	1	4	2	1	2	2	2	4	4	2	2	3	2	4	2	iat.2022-06-25-2326.data.8ea75bbd-c9bf-4f03-b443-163bc5234e38.txt	6145dddfa6fcfd396e1f4f1a	628b85eadfa9f719427604ce	62b77b25b7c9a143da341504	2022-06-25-23-16	2022-06-25-23-26	10
s.2f230928-f7eb-45d7-a495-4e2d0dfc8370.txt	4	3	5	3	2	1	2	2	1	1	1	1	2	4	3	2	3	3	3	3	2	iat.2022-06-25-1616.data.2f230928-f7eb-45d7-a495-4e2d0dfc8370.txt	5ecd600061398f0bffb5ccef	628b85eadfa9f719427604ce	62b715457a2d35020ed8bdbe	2022-06-25-16-01	2022-06-25-16-16	15
s.5e1873a9-c851-4e8b-bbba-fd7121be48a1.txt	1	3	5	4	3	1	1	4	1	1	1	1	2	4	4	4	4	3	3	3	3	iat.2022-06-26-1300.data.5e1873a9-c851-4e8b-bbba-fd7121be48a1.txt	605663e5147a7b66e6853a0b	628b85eadfa9f719427604ce	62b83aa9cf84207f3de69206	2022-06-26-12-53	2022-06-26-13-00	7
s.7db8ec9c-2b4b-4a39-b582-4a425e3e8716.txt	2	3	4	4	2	2	3	3	1	1	1	1	2	4	4	2	2	4	2	4	2	iat.2022-06-25-1126.data.7db8ec9c-2b4b-4a39-b582-4a425e3e8716.txt	5dcbea3588381e87f60cb202	628b85eadfa9f719427604ce	62b6d0fb52302c85fd34151b	2022-06-25-11-10	2022-06-25-11-26	16
s.cf209dcf-5b07-4b54-9cf2-cb210b69b20b.txt	1	2	5	4	4	1	2	2	1	1	1	1	1	5	4	1	2	4	2	4	1	iat.2022-06-25-1326.data.cf209dcf-5b07-4b54-9cf2-cb210b69b20b.txt	60a44015d0ff9f3d81a1a1c8	628b85eadfa9f719427604ce	62b6eefacf0eb60fee516adc	2022-06-25-13-18	2022-06-25-13-26	8
s.e9dedc3a-ccc3-4cc2-bb89-7a0272445098.txt	2	4	4	4	3	1	1	3	1	1	1	1	1	5	4	2	2	4	3	3	2	iat.2022-06-25-1121.data.e9dedc3a-ccc3-4cc2-bb89-7a0272445098.txt	5f11ccbc1a1a2c08b4a99efb	628b85eadfa9f719427604ce	62b6d1e48a56aeda786ead82	2022-06-25-11-14	2022-06-25-11-21	7
s.10e1ca3f-31cf-4353-acb6-67a31c6779c3.txt	1	3	4	4	2	1	1	1	1	1	1	2	2	4	3	2	2	5	3	4	1	iat.2022-06-25-1417.data.10e1ca3f-31cf-4353-acb6-67a31c6779c3.txt	612fe64ec0e4e3b001e553ef	628b85eadfa9f719427604ce	62b6fb423c1c62ade06ead8f	2022-06-25-14-10	2022-06-25-14-17	7
s.82e89316-9093-4f4b-a40b-dc0b0e5d3153.txt	5	4	5	4	3	2	3	2	1	1	1	1	1	3	5	2	3	4	2	4	1	iat.2022-06-28-2205.data.82e89316-9093-4f4b-a40b-dc0b0e5d3153.txt	5e92f26b444572122fdfe44d	628b85eadfa9f719427604ce	62bb5ca38d2e5f222561789c	2022-06-28-21-55	2022-06-28-22-05	10
s.004a76d6-cb2b-4dd8-b18a-50d80fe72754.txt	1	2	5	5	3	1	3	2	1	1	1	1	2	5	5	2	2	3	1	5	1	iat.2022-06-26-1311.data.004a76d6-cb2b-4dd8-b18a-50d80fe72754.txt	6082f09379b513197ffeb54e	628b85eadfa9f719427604ce	62b83d3b7725cebff2a39e6c	2022-06-26-13-04	2022-06-26-13-11	7
s.281a1d08-279c-40d4-93ba-7c487dbcb467.txt	4	2	4	1	1	1	2	4	1	1	1	1	2	4	4	2	2	4	2	4	2	iat.2022-06-27-1530.data.281a1d08-279c-40d4-93ba-7c487dbcb467.txt	6134fe6f036b9de4fb216cb2	628b85eadfa9f719427604ce	62b9af49faf28f1236411f51	2022-06-27-15-23	2022-06-27-15-30	7
s.b3ea383c-6895-459c-9b3f-f3f729e117e4.txt	3	3	5	4	4	2	3	4	1	1	1	1	1	5	5	3	2	3	2	4	2	iat.2022-06-27-1534.data.b3ea383c-6895-459c-9b3f-f3f729e117e4.txt	612820047346933da8342f74	628b85eadfa9f719427604ce	62b9aff5cf2c8383fe4afc88	2022-06-27-15-26	2022-06-27-15-34	8
s.bf4ffba0-597a-47a9-a7e6-eaa68782ad05.txt	4	3	5	4	1	1	2	4	1	1	1	1	1	3	4	3	2	3	2	4	3	iat.2022-06-26-1115.data.bf4ffba0-597a-47a9-a7e6-eaa68782ad05.txt	5f20247996215b06459cdfff	628b85eadfa9f719427604ce	62b8218f3c30723148c331fe	2022-06-26-11-06	2022-06-26-11-15	9
s.5f755f88-bfde-484b-86bd-6546ad911a33.txt	1	2	5	5	1	1	1	2	1	1	1	1	1	5	4	1	2	4	4	5	1	iat.2022-06-27-1043.data.5f755f88-bfde-484b-86bd-6546ad911a33.txt	5c7c3909042bf900012ab4d1	628b85eadfa9f719427604ce	62b96ad3bc463cefc87f9198	2022-06-27-10-31	2022-06-27-10-43	12
s.1d91a514-7f9c-4d4d-a771-6c2762d9eed2.txt	4	4	4	4	4	2	4	4	1	1	1	2	2	4	4	2	2	4	2	4	2	iat.2022-06-30-1735.data.1d91a514-7f9c-4d4d-a771-6c2762d9eed2.txt	611cf2fd04c64ae9781b55e5	628b85eadfa9f719427604ce	62bdc0cf46774147c2ad255b	2022-06-30-17-27	2022-06-30-17-35	8
s.68f9c1a7-e4e9-426d-be72-de14c614567d.txt	2	2	5	5	5	2	2	4	1	1	1	2	2	4	5	2	2	5	5	1	2	iat.2022-06-27-2347.data.68f9c1a7-e4e9-426d-be72-de14c614567d.txt	60aabff11bad269f664ccbc7	628b85eadfa9f719427604ce	62ba22e3f1c49f7133f6d78e	2022-06-27-23-37	2022-06-27-23-47	10
s.6ef343bb-0939-4d44-87ef-3e2bcbb077a6.txt	2	2	4	3	3	1	1	2	1	1	1	1	1	4	3	2	2	5	1	5	4	iat.2022-06-30-1551.data.6ef343bb-0939-4d44-87ef-3e2bcbb077a6.txt	5f6132f075b3fa0ac649fd3c	628b85eadfa9f719427604ce	62bda85b72db458361de6a3a	2022-06-30-15-43	2022-06-30-15-51	8
s.0905c714-fdc5-4292-9f9b-0a50bbf36b3a.txt	1	3	5	5	3	1	2	5	1	1	1	1	1	5	5	2	2	3	2	3	1	iat.2022-06-25-1356.data.0905c714-fdc5-4292-9f9b-0a50bbf36b3a.txt	613d091096ca434d703f77c5	628b85eadfa9f719427604ce	62b6f63994bc36f0316ead73	2022-06-25-13-49	2022-06-25-13-56	7
s.a7277882-efa3-4f96-a3fd-342cfd8c0460.txt	1	4	5	4	4	1	1	3	1	1	1	1	1	5	5	4	1	3	3	3	3	iat.2022-06-29-2317.data.a7277882-efa3-4f96-a3fd-342cfd8c0460.txt	616b2703143d4550968777b8	628b85eadfa9f719427604ce	62bcbf905f75db257e756057	2022-06-29-23-09	2022-06-29-23-17	8
s.2533fc61-a02d-4404-81ea-ac28276e239b.txt	4	3	5	4	2	1	2	4	1	1	1	1	1	4	5	3	1	3	3	3	1	iat.2022-06-25-1456.data.2533fc61-a02d-4404-81ea-ac28276e239b.txt	605c984fb45a5c4f390a8c6b	628b85eadfa9f719427604ce	62b70431e69458af023fc24e	2022-06-25-14-48	2022-06-25-14-56	8
s.784997ad-712c-42cf-b2e0-a45de93d7254.txt	2	2	4	4	2	1	3	2	1	1	1	1	2	5	4	1	2	4	2	4	3	iat.2022-06-25-1311.data.784997ad-712c-42cf-b2e0-a45de93d7254.txt	5d70ec2138ac7e00012f817b	628b85eadfa9f719427604ce	62b6eb7ce9d0bfe044f5c5a3	2022-06-25-13-03	2022-06-25-13-11	8
s.cdfc47f3-7ee6-4028-8bf8-faa1108d67d9.txt	1	4	4	4	2	1	2	2	1	1	1	2	2	4	3	3	2	4	3	2	2	iat.2022-06-27-0041.data.cdfc47f3-7ee6-4028-8bf8-faa1108d67d9.txt	6076dfb3ec881562b02b03a7	628b85eadfa9f719427604ce	62b8df08cbe8d0b3554f68bb	2022-06-27-00-34	2022-06-27-00-41	7
s.a1b3dc5c-1933-4652-8510-00fc90c97531.txt	2	2	5	4	4	1	1	2	1	1	1	2	2	4	5	4	4	4	2	4	2	iat.2022-06-25-1215.data.a1b3dc5c-1933-4652-8510-00fc90c97531.txt	5c39af407aa30a0001ffac91	628b85eadfa9f719427604ce	62b6de635c10fbaee3f5c5c3	2022-06-25-12-07	2022-06-25-12-15	8
s.474b03a3-1fd1-4739-a131-119404a47c84.txt	1	1	4	3	1	1	1	1	2	2	2	2	2	5	4	1	2	4	2	4	4	iat.2022-06-26-1507.data.474b03a3-1fd1-4739-a131-119404a47c84.txt	60fd945c307626b8b4d4e4dc	628b85eadfa9f719427604ce	62b855a4a0131dcf340c5785	2022-06-26-14-54	2022-06-26-15-07	13
s.d7eb407f-a6ad-4c62-a6c8-14879379b2bd.txt	1	1	4	3	2	1	1	1	1	1	2	2	2	3	2	2	2	4	3	4	3	iat.2022-06-25-1256.data.d7eb407f-a6ad-4c62-a6c8-14879379b2bd.txt	5ef36b13c358120b8508ab5d	628b85eadfa9f719427604ce	62b6e808d0d103a481784cec	2022-06-25-12-48	2022-06-25-12-56	8
s.e9515be2-2ba3-40d5-b826-c6bb7d910927.txt	2	3	4	4	2	1	1	2	1	1	1	1	2	4	4	2	2	4	3	5	2	iat.2022-06-27-0111.data.e9515be2-2ba3-40d5-b826-c6bb7d910927.txt	5ebc3cc7adb5e706b8021deb	628b85eadfa9f719427604ce	62b8e5525f5139bbc7f5c59e	2022-06-27-01-01	2022-06-27-01-11	10
s.5398f64e-a2fe-4461-9bf4-7d192250b3de.txt	2	3	4	4	3	2	3	3	1	1	2	2	2	4	5	3	2	3	3	3	2	iat.2022-06-25-1120.data.5398f64e-a2fe-4461-9bf4-7d192250b3de.txt	5f8f1d38e25d2b1306f8e554	628b85eadfa9f719427604ce	62b6d1228e9d6b2894bb688b	2022-06-25-11-12	2022-06-25-11-20	8
s.9790e142-6cd7-4851-9643-230a7012ea12.txt	3	2	4	3	2	1	3	4	1	1	1	1	2	4	4	1	2	3	2	4	1	iat.2022-06-25-1134.data.9790e142-6cd7-4851-9643-230a7012ea12.txt	61071bc6d5e086fc27f57884	628b85eadfa9f719427604ce	62b6d461997a8ebd281c5758	2022-06-25-11-24	2022-06-25-11-34	10
